global_id,provenance_split,archive_split,source_dataset,scene_id,packet_directory,metadata_member,original_observation_id,quality_category,resolution,camera_px,parent_group,candidate_split,parent_present_in_locked_physical_test,selection_view_index,source,known_development_exposure
obs_245321,test,train,ZInD,0918_floor_02_pano_33,train/obs_245321,train/obs_245321/metadata.json,obs_006,LEARNABLE,0.01,"[128,192]",ZInD:0918,train,True,1,ZInD,
obs_243039,train,train,ZInD,1512_floor_01_pano_11,train/obs_243039,train/obs_243039/metadata.json,obs_006,EASY,0.01,"[128,192]",ZInD:1512,train,True,0,ZInD,
obs_189864,train,train,ZInD,1512_floor_02_pano_68,train/obs_189864,train/obs_189864/metadata.json,obs_020,LEARNABLE,0.01,"[128,192]",ZInD:1512,train,True,1,ZInD,
obs_196275,train,train,ZInD,0971_floor_01_pano_30,train/obs_196275,train/obs_196275/metadata.json,obs_017,EASY,0.01,"[128,192]",ZInD:0971,train,True,0,ZInD,
obs_184034,train,train,ZInD,0971_floor_01_pano_30,train/obs_184034,train/obs_184034/metadata.json,obs_004,EASY,0.01,"[128,192]",ZInD:0971,train,True,1,ZInD,
obs_252560,train,train,ZInD,0586_floor_02_pano_45,train/obs_252560,train/obs_252560/metadata.json,obs_018,EASY,0.01,"[128,192]",ZInD:0586,train,True,0,ZInD,
obs_176146,train,train,ZInD,0586_floor_02_pano_42,train/obs_176146,train/obs_176146/metadata.json,obs_003,LEARNABLE,0.01,"[128,192]",ZInD:0586,train,True,1,ZInD,
obs_176883,train,train,ZInD,0794_floor_01_pano_14,train/obs_176883,train/obs_176883/metadata.json,obs_017,EASY,0.01,"[128,192]",ZInD:0794,train,True,0,ZInD,
obs_224073,train,train,ZInD,0794_floor_01_pano_14,train/obs_224073,train/obs_224073/metadata.json,obs_008,LEARNABLE,0.01,"[128,192]",ZInD:0794,train,True,1,ZInD,
obs_209495,train,train,ZInD,0398_floor_02_pano_39,train/obs_209495,train/obs_209495/metadata.json,obs_009,EASY,0.01,"[128,192]",ZInD:0398,train,True,0,ZInD,
obs_223457,train,train,ZInD,0398_floor_01_pano_26,train/obs_223457,train/obs_223457/metadata.json,obs_003,EASY,0.01,"[128,192]",ZInD:0398,train,True,1,ZInD,
obs_266657,train,train,ZInD,0361_floor_01_pano_12,train/obs_266657,train/obs_266657/metadata.json,obs_013,LEARNABLE,0.01,"[128,192]",ZInD:0361,train,True,0,ZInD,
obs_308278,train,train,ZInD,0361_floor_01_pano_12,train/obs_308278,train/obs_308278/metadata.json,obs_016,LEARNABLE,0.01,"[128,192]",ZInD:0361,train,True,1,ZInD,
obs_179148,train,train,ZInD,0199_floor_01_pano_25,train/obs_179148,train/obs_179148/metadata.json,obs_017,EASY,0.01,"[128,192]",ZInD:0199,train,True,0,ZInD,
obs_221831,train,train,ZInD,0199_floor_01_pano_30,train/obs_221831,train/obs_221831/metadata.json,obs_006,EASY,0.01,"[128,192]",ZInD:0199,train,True,1,ZInD,
obs_251289,train,train,ZInD,0026_floor_01_pano_11,train/obs_251289,train/obs_251289/metadata.json,obs_006,EASY,0.01,"[128,192]",ZInD:0026,train,True,0,ZInD,
obs_222055,train,train,ZInD,0026_floor_01_pano_23,train/obs_222055,train/obs_222055/metadata.json,obs_013,EASY,0.01,"[128,192]",ZInD:0026,train,True,1,ZInD,
obs_269849,train,train,ZInD,1025_floor_02_pano_59,train/obs_269849,train/obs_269849/metadata.json,obs_008,EASY,0.01,"[128,192]",ZInD:1025,train,True,0,ZInD,
obs_280179,train,train,ZInD,1025_floor_02_pano_75,train/obs_280179,train/obs_280179/metadata.json,obs_018,EASY,0.01,"[128,192]",ZInD:1025,train,True,1,ZInD,
obs_295409,train,train,ZInD,0322_floor_02_pano_31,train/obs_295409,train/obs_295409/metadata.json,obs_008,LEARNABLE,0.01,"[128,192]",ZInD:0322,train,True,0,ZInD,
obs_197160,train,train,ZInD,0322_floor_01_pano_6,train/obs_197160,train/obs_197160/metadata.json,obs_003,EASY,0.01,"[128,192]",ZInD:0322,train,True,1,ZInD,
obs_234917,validation,train,ZInD,1410_floor_01_pano_7,train/obs_234917,train/obs_234917/metadata.json,obs_001,EASY,0.01,"[128,192]",ZInD:1410,train,False,0,ZInD,
obs_286551,train,train,ZInD,1410_floor_01_pano_11,train/obs_286551,train/obs_286551/metadata.json,obs_017,EASY,0.01,"[128,192]",ZInD:1410,train,False,1,ZInD,
obs_291146,train,train,ZInD,1218_floor_01_pano_35,train/obs_291146,train/obs_291146/metadata.json,obs_018,EASY,0.01,"[128,192]",ZInD:1218,train,True,0,ZInD,
obs_303915,train,train,ZInD,1218_floor_02_pano_54,train/obs_303915,train/obs_303915/metadata.json,obs_019,LEARNABLE,0.01,"[128,192]",ZInD:1218,train,True,1,ZInD,
obs_171986,train,train,ZInD,0766_floor_01_pano_2,train/obs_171986,train/obs_171986/metadata.json,obs_014,EASY,0.01,"[128,192]",ZInD:0766,train,False,0,ZInD,
obs_193825,train,train,ZInD,0766_floor_01_pano_2,train/obs_193825,train/obs_193825/metadata.json,obs_009,EASY,0.01,"[128,192]",ZInD:0766,train,False,1,ZInD,
obs_176286,train,train,ZInD,0851_floor_02_pano_33,train/obs_176286,train/obs_176286/metadata.json,obs_019,EASY,0.01,"[128,192]",ZInD:0851,train,True,0,ZInD,
obs_300280,train,train,ZInD,0851_floor_01_pano_16,train/obs_300280,train/obs_300280/metadata.json,obs_004,EASY,0.01,"[128,192]",ZInD:0851,train,True,1,ZInD,
obs_268553,validation,train,ZInD,0591_floor_02_pano_36,train/obs_268553,train/obs_268553/metadata.json,obs_016,EASY,0.01,"[128,192]",ZInD:0591,train,True,0,ZInD,
obs_232666,test,train,ZInD,0591_floor_02_pano_30,train/obs_232666,train/obs_232666/metadata.json,obs_018,EASY,0.01,"[128,192]",ZInD:0591,train,True,1,ZInD,
obs_178795,train,train,ZInD,1073_floor_01_pano_21,train/obs_178795,train/obs_178795/metadata.json,obs_022,LEARNABLE,0.01,"[128,192]",ZInD:1073,train,True,0,ZInD,
obs_195297,train,train,ZInD,1073_floor_01_pano_12,train/obs_195297,train/obs_195297/metadata.json,obs_011,EASY,0.01,"[128,192]",ZInD:1073,train,True,1,ZInD,
obs_259745,train,train,ZInD,0684_floor_01_pano_17,train/obs_259745,train/obs_259745/metadata.json,obs_012,LEARNABLE,0.01,"[128,192]",ZInD:0684,train,True,0,ZInD,
obs_178648,train,train,ZInD,0684_floor_01_pano_17,train/obs_178648,train/obs_178648/metadata.json,obs_005,LEARNABLE,0.01,"[128,192]",ZInD:0684,train,True,1,ZInD,
obs_306285,train,train,ZInD,1572_floor_01_pano_17,train/obs_306285,train/obs_306285/metadata.json,obs_006,LEARNABLE,0.01,"[128,192]",ZInD:1572,train,True,0,ZInD,
obs_245189,train,train,ZInD,1572_floor_01_pano_85,train/obs_245189,train/obs_245189/metadata.json,obs_013,EASY,0.01,"[128,192]",ZInD:1572,train,True,1,ZInD,
obs_287056,train,train,ZInD,0079_floor_02_pano_35,train/obs_287056,train/obs_287056/metadata.json,obs_018,EASY,0.01,"[128,192]",ZInD:0079,train,True,0,ZInD,
obs_299213,validation,train,ZInD,0079_floor_01_pano_13,train/obs_299213,train/obs_299213/metadata.json,obs_000,EASY,0.01,"[128,192]",ZInD:0079,train,True,1,ZInD,
obs_274859,train,train,ZInD,0827_floor_01_pano_8,train/obs_274859,train/obs_274859/metadata.json,obs_008,EASY,0.01,"[128,192]",ZInD:0827,train,True,0,ZInD,
obs_274785,train,train,ZInD,0827_floor_01_pano_8,train/obs_274785,train/obs_274785/metadata.json,obs_019,LEARNABLE,0.01,"[128,192]",ZInD:0827,train,True,1,ZInD,
obs_192317,train,train,ZInD,0621_floor_00_pano_36,train/obs_192317,train/obs_192317/metadata.json,obs_009,EASY,0.01,"[128,192]",ZInD:0621,train,True,0,ZInD,
obs_186427,train,train,ZInD,0621_floor_02_pano_22,train/obs_186427,train/obs_186427/metadata.json,obs_021,EASY,0.01,"[128,192]",ZInD:0621,train,True,1,ZInD,
obs_271353,train,train,ZInD,0386_floor_01_pano_24,train/obs_271353,train/obs_271353/metadata.json,obs_006,LEARNABLE,0.01,"[128,192]",ZInD:0386,train,True,0,ZInD,
obs_172391,train,train,ZInD,0386_floor_02_pano_79,train/obs_172391,train/obs_172391/metadata.json,obs_018,EASY,0.01,"[128,192]",ZInD:0386,train,True,1,ZInD,
obs_213430,validation,train,ZInD,1263_floor_02_pano_19,train/obs_213430,train/obs_213430/metadata.json,obs_016,LEARNABLE,0.01,"[128,192]",ZInD:1263,train,True,0,ZInD,old_train_or_checkpoint_validation
obs_297503,validation,train,ZInD,1263_floor_02_pano_18,train/obs_297503,train/obs_297503/metadata.json,obs_000,LEARNABLE,0.01,"[128,192]",ZInD:1263,train,True,1,ZInD,old_train_or_checkpoint_validation
obs_302979,test,train,ZInD,1112_floor_01_pano_2,train/obs_302979,train/obs_302979/metadata.json,obs_013,LEARNABLE,0.01,"[128,192]",ZInD:1112,train,True,0,ZInD,
obs_255193,train,train,ZInD,1112_floor_02_pano_46,train/obs_255193,train/obs_255193/metadata.json,obs_013,EASY,0.01,"[128,192]",ZInD:1112,train,True,1,ZInD,
obs_191826,train,train,ZInD,0624_floor_01_pano_26,train/obs_191826,train/obs_191826/metadata.json,obs_005,EASY,0.01,"[128,192]",ZInD:0624,train,True,0,ZInD,
obs_230751,train,train,ZInD,0624_floor_01_pano_16,train/obs_230751,train/obs_230751/metadata.json,obs_023,EASY,0.01,"[128,192]",ZInD:0624,train,True,1,ZInD,
obs_220009,test,train,ZInD,0184_floor_01_pano_86,train/obs_220009,train/obs_220009/metadata.json,obs_003,LEARNABLE,0.01,"[128,192]",ZInD:0184,train,True,0,ZInD,
obs_281996,train,train,ZInD,0184_floor_01_pano_36,train/obs_281996,train/obs_281996/metadata.json,obs_002,EASY,0.01,"[128,192]",ZInD:0184,train,True,1,ZInD,
obs_242709,test,train,ZInD,0057_floor_02_pano_46,train/obs_242709,train/obs_242709/metadata.json,obs_002,LEARNABLE,0.01,"[128,192]",ZInD:0057,train,True,0,ZInD,
obs_287677,train,train,ZInD,0057_floor_02_pano_55,train/obs_287677,train/obs_287677/metadata.json,obs_016,LEARNABLE,0.01,"[128,192]",ZInD:0057,train,True,1,ZInD,
obs_177189,train,train,ZInD,0859_floor_01_pano_16,train/obs_177189,train/obs_177189/metadata.json,obs_021,EASY,0.01,"[128,192]",ZInD:0859,train,True,0,ZInD,
obs_265789,train,train,ZInD,0859_floor_01_pano_16,train/obs_265789,train/obs_265789/metadata.json,obs_004,LEARNABLE,0.01,"[128,192]",ZInD:0859,train,True,1,ZInD,
obs_310187,train,train,ZInD,0152_floor_02_pano_30,train/obs_310187,train/obs_310187/metadata.json,obs_004,EASY,0.01,"[128,192]",ZInD:0152,train,True,0,ZInD,
obs_297965,train,train,ZInD,0152_floor_02_pano_22,train/obs_297965,train/obs_297965/metadata.json,obs_020,LEARNABLE,0.01,"[128,192]",ZInD:0152,train,True,1,ZInD,
obs_271458,test,train,ZInD,0837_floor_00_pano_14,train/obs_271458,train/obs_271458/metadata.json,obs_005,LEARNABLE,0.01,"[128,192]",ZInD:0837,train,True,0,ZInD,
obs_181976,test,train,ZInD,0837_floor_00_pano_14,train/obs_181976,train/obs_181976/metadata.json,obs_014,LEARNABLE,0.01,"[128,192]",ZInD:0837,train,True,1,ZInD,
obs_260649,train,train,ZInD,0725_floor_01_pano_18,train/obs_260649,train/obs_260649/metadata.json,obs_019,EASY,0.01,"[128,192]",ZInD:0725,train,True,0,ZInD,
obs_289640,train,train,ZInD,0725_floor_01_pano_7,train/obs_289640,train/obs_289640/metadata.json,obs_023,LEARNABLE,0.01,"[128,192]",ZInD:0725,train,True,1,ZInD,
obs_291507,train,train,ZInD,0774_floor_01_pano_23,train/obs_291507,train/obs_291507/metadata.json,obs_012,EASY,0.01,"[128,192]",ZInD:0774,train,False,0,ZInD,
obs_309410,train,train,ZInD,0774_floor_01_pano_3,train/obs_309410,train/obs_309410/metadata.json,obs_016,EASY,0.01,"[128,192]",ZInD:0774,train,False,1,ZInD,
obs_181231,train,train,ZInD,1449_floor_02_pano_26,train/obs_181231,train/obs_181231/metadata.json,obs_000,EASY,0.01,"[128,192]",ZInD:1449,train,True,0,ZInD,
obs_277444,train,train,ZInD,1449_floor_02_pano_22,train/obs_277444,train/obs_277444/metadata.json,obs_007,EASY,0.01,"[128,192]",ZInD:1449,train,True,1,ZInD,
obs_227647,test,train,ZInD,0402_floor_02_pano_44,train/obs_227647,train/obs_227647/metadata.json,obs_018,EASY,0.01,"[128,192]",ZInD:0402,train,True,0,ZInD,
obs_253586,train,train,ZInD,0402_floor_02_pano_46,train/obs_253586,train/obs_253586/metadata.json,obs_011,EASY,0.01,"[128,192]",ZInD:0402,train,True,1,ZInD,
obs_294599,train,train,ZInD,0263_floor_01_pano_39,train/obs_294599,train/obs_294599/metadata.json,obs_006,EASY,0.01,"[128,192]",ZInD:0263,train,True,0,ZInD,old_train_or_checkpoint_validation
obs_288644,train,train,ZInD,0263_floor_01_pano_98,train/obs_288644,train/obs_288644/metadata.json,obs_004,LEARNABLE,0.01,"[128,192]",ZInD:0263,train,True,1,ZInD,old_train_or_checkpoint_validation
obs_306350,train,train,ZInD,0594_floor_01_pano_8,train/obs_306350,train/obs_306350/metadata.json,obs_001,EASY,0.01,"[128,192]",ZInD:0594,train,True,0,ZInD,
obs_273036,train,train,ZInD,0594_floor_01_pano_15,train/obs_273036,train/obs_273036/metadata.json,obs_018,EASY,0.01,"[128,192]",ZInD:0594,train,True,1,ZInD,
obs_194205,train,train,ZInD,0441_floor_02_pano_20,train/obs_194205,train/obs_194205/metadata.json,obs_015,LEARNABLE,0.01,"[128,192]",ZInD:0441,train,True,0,ZInD,
obs_275059,train,train,ZInD,0441_floor_02_pano_22,train/obs_275059,train/obs_275059/metadata.json,obs_010,EASY,0.01,"[128,192]",ZInD:0441,train,True,1,ZInD,
obs_218215,train,train,ZInD,0338_floor_02_pano_39,train/obs_218215,train/obs_218215/metadata.json,obs_019,LEARNABLE,0.01,"[128,192]",ZInD:0338,train,True,0,ZInD,
obs_289177,train,train,ZInD,0338_floor_02_pano_39,train/obs_289177,train/obs_289177/metadata.json,obs_000,EASY,0.01,"[128,192]",ZInD:0338,train,True,1,ZInD,
obs_293061,validation,train,ZInD,0570_floor_01_pano_62,train/obs_293061,train/obs_293061/metadata.json,obs_002,LEARNABLE,0.01,"[128,192]",ZInD:0570,train,True,0,ZInD,
obs_310177,train,train,ZInD,0570_floor_01_pano_41,train/obs_310177,train/obs_310177/metadata.json,obs_022,LEARNABLE,0.01,"[128,192]",ZInD:0570,train,True,1,ZInD,
obs_257861,validation,train,ZInD,0350_floor_02_pano_59,train/obs_257861,train/obs_257861/metadata.json,obs_022,LEARNABLE,0.01,"[128,192]",ZInD:0350,train,True,0,ZInD,
obs_270524,test,train,ZInD,0350_floor_02_pano_69,train/obs_270524,train/obs_270524/metadata.json,obs_007,LEARNABLE,0.01,"[128,192]",ZInD:0350,train,True,1,ZInD,
obs_005750,train,train,3RScan,c7895f88-339c-2d13-80f8-a904e8f2fff0,train/obs_005750,train/obs_005750/metadata.json,obs_017,LEARNABLE,0.01,"[128,192]",3RScan:c7895f86-339c-2d13-82c8-3976988cd327,calibration,True,0,3RScan,
obs_013391,train,train,3RScan,6a360551-fa53-2915-9739-7b7c1857bed3,train/obs_013391,train/obs_013391/metadata.json,obs_016,EASY,0.01,"[128,192]",3RScan:13124cad-cec3-27a6-857f-914a832a87c3,calibration,False,0,3RScan,
obs_003768,train,train,3RScan,8e0f1c26-9e28-2339-8799-53c13e81d9ff,train/obs_003768,train/obs_003768/metadata.json,obs_013,LEARNABLE,0.01,"[128,192]",3RScan:20c993af-698f-29c5-84b2-972451f94cfb,calibration,True,0,3RScan,
obs_002795,train,train,3RScan,0cac7646-8d6f-2d13-8d24-1bc724028d31,train/obs_002795,train/obs_002795/metadata.json,obs_014,LEARNABLE,0.01,"[128,192]",3RScan:0cac7648-8d6f-2d13-8e30-76663c19baa4,calibration,False,0,3RScan,
obs_001558,train,train,3RScan,422885af-192d-25fc-8651-420062adb475,train/obs_001558,train/obs_001558/metadata.json,obs_003,LEARNABLE,0.01,"[128,192]",3RScan:422885af-192d-25fc-8651-420062adb475,calibration,True,0,3RScan,
obs_010428,train,train,3RScan,422885e0-192d-25fc-844a-62e395291839,train/obs_010428,train/obs_010428/metadata.json,obs_023,LEARNABLE,0.01,"[128,192]",3RScan:422885e0-192d-25fc-844a-62e395291839,calibration,True,0,3RScan,
obs_009401,train,train,3RScan,5555106a-36f1-29c0-8913-df1ba3c3cfd5,train/obs_009401,train/obs_009401/metadata.json,obs_003,LEARNABLE,0.01,"[128,192]",3RScan:d7d40d62-7a5d-2b36-955e-86a394caeabb,calibration,True,0,3RScan,
obs_008158,train,train,3RScan,63b87cf1-ef3f-28f2-871a-c1551f129ce6,train/obs_008158,train/obs_008158/metadata.json,obs_013,LEARNABLE,0.01,"[128,192]",3RScan:63b87cf1-ef3f-28f2-871a-c1551f129ce6,calibration,True,0,3RScan,
obs_010089,train,train,3RScan,752cc57f-920c-26f5-8e8d-1f9d567cffd7,train/obs_010089,train/obs_010089/metadata.json,obs_003,LEARNABLE,0.01,"[128,192]",3RScan:752cc57f-920c-26f5-8e8d-1f9d567cffd7,calibration,True,0,3RScan,
obs_021740,train,train,3RScan,5341b79f-8a66-2cdd-84d5-6dba6525dd75,train/obs_021740,train/obs_021740/metadata.json,obs_023,LEARNABLE,0.01,"[128,192]",3RScan:5341b79f-8a66-2cdd-84d5-6dba6525dd75,calibration,False,0,3RScan,
obs_007010,train,train,3RScan,8eabc443-5af7-2f32-866f-bd64e5df6196,train/obs_007010,train/obs_007010/metadata.json,obs_005,LEARNABLE,0.01,"[128,192]",3RScan:41385827-a238-2435-8320-d8d3eb507f5e,calibration,True,0,3RScan,
obs_008473,train,train,3RScan,1d234010-e280-2b1a-8da8-205855a16b6b,train/obs_008473,train/obs_008473/metadata.json,obs_004,LEARNABLE,0.01,"[128,192]",3RScan:1d234010-e280-2b1a-8da8-205855a16b6b,calibration,True,0,3RScan,old_train_or_checkpoint_validation
obs_017879,train,train,3RScan,6bde60a7-9162-246f-8c6b-2f431eb7cb26,train/obs_017879,train/obs_017879/metadata.json,obs_003,LEARNABLE,0.01,"[128,192]",3RScan:6bde60a9-9162-246f-8f1a-2441db12c4d1,calibration,False,0,3RScan,
obs_012827,train,train,3RScan,1d2f8514-d757-207c-8e40-377957df6f67,train/obs_012827,train/obs_012827/metadata.json,obs_010,LEARNABLE,0.01,"[128,192]",3RScan:1d2f8514-d757-207c-8e40-377957df6f67,calibration,True,0,3RScan,
obs_010054,test,train,3RScan,0958222f-e2c2-2de1-94fd-986561908cee,train/obs_010054,train/obs_010054/metadata.json,obs_004,LEARNABLE,0.01,"[128,192]",3RScan:09582244-e2c2-2de1-956c-357092d949d1,calibration,True,0,3RScan,
obs_014411,train,train,3RScan,4e858c9f-fd93-2cb4-8427-8d729dcc80ae,train/obs_014411,train/obs_014411/metadata.json,obs_005,LEARNABLE,0.01,"[128,192]",3RScan:4e858ca1-fd93-2cb4-84b6-490997979830,calibration,True,0,3RScan,
obs_006884,train,train,3RScan,6bde608b-9162-246f-8d16-901b429b2563,train/obs_006884,train/obs_006884/metadata.json,obs_022,LEARNABLE,0.01,"[128,192]",3RScan:6bde608b-9162-246f-8d16-901b429b2563,calibration,True,0,3RScan,
obs_014800,train,train,3RScan,6bde60cf-9162-246f-8f98-6355d75494c2,train/obs_014800,train/obs_014800/metadata.json,obs_019,LEARNABLE,0.01,"[128,192]",3RScan:6bde60cb-9162-246f-8cf5-d04f7426e56f,calibration,True,0,3RScan,
obs_024157,train,train,3RScan,1d234004-e280-2b1a-8ec8-560046b9fc96,train/obs_024157,train/obs_024157/metadata.json,obs_001,LEARNABLE,0.01,"[128,192]",3RScan:1d234004-e280-2b1a-8ec8-560046b9fc96,calibration,True,0,3RScan,
obs_001272,train,train,3RScan,0988ea78-eb32-2e61-80ee-e4a44170bce9,train/obs_001272,train/obs_001272/metadata.json,obs_012,LEARNABLE,0.01,"[128,192]",3RScan:0988ea78-eb32-2e61-80ee-e4a44170bce9,calibration,True,0,3RScan,
obs_008288,validation,train,3RScan,bcb0fe04-4f39-2c70-9f03-d0eec592de24,train/obs_008288,train/obs_008288/metadata.json,obs_017,EASY,0.01,"[128,192]",3RScan:bcb0fe06-4f39-2c70-9c24-a8dd7496c2f8,calibration,False,0,3RScan,parent_pilot_development
obs_021108,train,train,3RScan,eee5b052-ee2d-28f4-99fd-c3c5380db25e,train/obs_021108,train/obs_021108/metadata.json,obs_022,LEARNABLE,0.01,"[128,192]",3RScan:eee5b056-ee2d-28f4-9bbe-f7ddf37895a6,calibration,True,0,3RScan,
obs_014596,train,train,3RScan,10b17965-3938-2467-8997-5dabffaa41a9,train/obs_014596,train/obs_014596/metadata.json,obs_011,LEARNABLE,0.01,"[128,192]",3RScan:9c27de4d-6184-2cda-80c6-174eddb07154,calibration,True,0,3RScan,
obs_055905,validation,train,ARKitScenes,45662996_3dod_mesh,train/obs_055905,train/obs_055905/metadata.json,obs_023,LEARNABLE,0.01,"[128,192]",ARKitScenes:468779,calibration,True,0,ARKitScenes,
obs_067993,validation,train,ARKitScenes,47430385_3dod_mesh,train/obs_067993,train/obs_067993/metadata.json,obs_003,LEARNABLE,0.01,"[128,192]",ARKitScenes:471163,calibration,True,0,ARKitScenes,
obs_091465,train,train,ARKitScenes,42897973_3dod_mesh,train/obs_091465,train/obs_091465/metadata.json,obs_009,LEARNABLE,0.01,"[128,192]",ARKitScenes:423322,calibration,False,0,ARKitScenes,
obs_035472,train,train,ARKitScenes,42445128_3dod_mesh,train/obs_035472,train/obs_035472/metadata.json,obs_016,LEARNABLE,0.01,"[128,192]",ARKitScenes:420687,calibration,True,0,ARKitScenes,parent_pilot_development
obs_073936,train,train,ARKitScenes,41048249_3dod_mesh,train/obs_073936,train/obs_073936/metadata.json,obs_019,EASY,0.01,"[128,192]",ARKitScenes:381652,calibration,True,0,ARKitScenes,
obs_063616,train,train,ARKitScenes,47332107_3dod_mesh,train/obs_063616,train/obs_063616/metadata.json,obs_013,LEARNABLE,0.01,"[128,192]",ARKitScenes:471032,calibration,False,0,ARKitScenes,
obs_028488,train,train,ARKitScenes,47332462_3dod_mesh,train/obs_028488,train/obs_028488/metadata.json,obs_021,EASY,0.01,"[128,192]",ARKitScenes:472309,calibration,True,0,ARKitScenes,
obs_027446,train,train,ARKitScenes,42898586_3dod_mesh,train/obs_027446,train/obs_027446/metadata.json,obs_003,LEARNABLE,0.01,"[128,192]",ARKitScenes:434695,calibration,False,0,ARKitScenes,old_train_or_checkpoint_validation
obs_038179,train,train,ARKitScenes,47430023_3dod_mesh,train/obs_038179,train/obs_038179/metadata.json,obs_011,LEARNABLE,0.01,"[128,192]",ARKitScenes:470516,calibration,True,0,ARKitScenes,
obs_078467,train,train,ARKitScenes,42446467_3dod_mesh,train/obs_078467,train/obs_078467/metadata.json,obs_001,LEARNABLE,0.01,"[128,192]",ARKitScenes:422523,calibration,True,0,ARKitScenes,
obs_040906,train,train,ARKitScenes,47333899_3dod_mesh,train/obs_040906,train/obs_040906/metadata.json,obs_012,EASY,0.01,"[128,192]",ARKitScenes:467314,calibration,False,0,ARKitScenes,
obs_061254,train,train,ARKitScenes,47334525_3dod_mesh,train/obs_061254,train/obs_061254/metadata.json,obs_000,EASY,0.01,"[128,192]",ARKitScenes:468136,calibration,True,0,ARKitScenes,
obs_081608,validation,train,ARKitScenes,48018545_3dod_mesh,train/obs_081608,train/obs_081608/metadata.json,obs_011,EASY,0.01,"[128,192]",ARKitScenes:483303,calibration,False,0,ARKitScenes,
obs_054247,train,train,ARKitScenes,41098166_3dod_mesh,train/obs_054247,train/obs_054247/metadata.json,obs_022,LEARNABLE,0.01,"[128,192]",ARKitScenes:382143,calibration,True,0,ARKitScenes,
obs_031872,validation,train,ARKitScenes,48017903_3dod_mesh,train/obs_031872,train/obs_031872/metadata.json,obs_002,LEARNABLE,0.01,"[128,192]",ARKitScenes:482861,calibration,False,0,ARKitScenes,
obs_088970,train,train,ARKitScenes,47331558_3dod_mesh,train/obs_088970,train/obs_088970/metadata.json,obs_018,LEARNABLE,0.01,"[128,192]",ARKitScenes:466876,calibration,True,0,ARKitScenes,
obs_068519,train,train,ARKitScenes,47204680_3dod_mesh,train/obs_068519,train/obs_068519/metadata.json,obs_022,LEARNABLE,0.01,"[128,192]",ARKitScenes:472035,calibration,True,0,ARKitScenes,
obs_052017,train,train,ARKitScenes,47115137_3dod_mesh,train/obs_052017,train/obs_052017/metadata.json,obs_003,EASY,0.01,"[128,192]",ARKitScenes:469617,calibration,True,0,ARKitScenes,
obs_049182,train,train,ARKitScenes,42899920_3dod_mesh,train/obs_049182,train/obs_049182/metadata.json,obs_005,LEARNABLE,0.01,"[128,192]",ARKitScenes:435673,calibration,False,0,ARKitScenes,
obs_092017,train,train,ARKitScenes,42899357_3dod_mesh,train/obs_092017,train/obs_092017/metadata.json,obs_015,LEARNABLE,0.01,"[128,192]",ARKitScenes:434907,calibration,True,0,ARKitScenes,old_train_or_checkpoint_validation
obs_046127,train,train,ARKitScenes,44796446_3dod_mesh,train/obs_046127,train/obs_046127/metadata.json,obs_003,EASY,0.01,"[128,192]",ARKitScenes:464981,calibration,True,0,ARKitScenes,
obs_067386,train,train,ARKitScenes,44358718_3dod_mesh,train/obs_067386,train/obs_067386/metadata.json,obs_009,LEARNABLE,0.01,"[128,192]",ARKitScenes:464760,calibration,True,0,ARKitScenes,
obs_077615,train,train,ARKitScenes,42899065_3dod_mesh,train/obs_077615,train/obs_077615/metadata.json,obs_013,EASY,0.01,"[128,192]",ARKitScenes:434623,calibration,True,0,ARKitScenes,
obs_141060,validation,train,Matterport3D,82sE5b5pLXE_region_segmentations_region0.ply,train/obs_141060,train/obs_141060/metadata.json,obs_013,EASY,0.01,"[128,192]",Matterport3D:82sE5b5pLXE,calibration,True,0,Matterport3D,
obs_118559,train,train,Matterport3D,oLBMNvg9in8_region_segmentations_region16.ply,train/obs_118559,train/obs_118559/metadata.json,obs_009,EASY,0.01,"[128,192]",Matterport3D:oLBMNvg9in8,calibration,True,0,Matterport3D,old_train_or_checkpoint_validation|parent_pilot_development
obs_125538,train,train,Matterport3D,yqstnuAEVhm_region_segmentations_region18.ply,train/obs_125538,train/obs_125538/metadata.json,obs_011,EASY,0.01,"[128,192]",Matterport3D:yqstnuAEVhm,calibration,True,0,Matterport3D,old_train_or_checkpoint_validation|parent_pilot_development
obs_130905,train,train,Matterport3D,qoiz87JEwZ2_region_segmentations_region9.ply,train/obs_130905,train/obs_130905/metadata.json,obs_018,EASY,0.01,"[128,192]",Matterport3D:qoiz87JEwZ2,calibration,True,0,Matterport3D,
obs_117275,validation,train,Matterport3D,JmbYfDe2QKZ_region_segmentations_region10.ply,train/obs_117275,train/obs_117275/metadata.json,obs_009,LEARNABLE,0.01,"[128,192]",Matterport3D:JmbYfDe2QKZ,calibration,True,0,Matterport3D,old_train_or_checkpoint_validation|parent_pilot_development
obs_131555,train,train,Matterport3D,ZMojNkEp431_region_segmentations_region10.ply,train/obs_131555,train/obs_131555/metadata.json,obs_023,LEARNABLE,0.01,"[128,192]",Matterport3D:ZMojNkEp431,calibration,True,0,Matterport3D,
obs_120171,train,train,Matterport3D,UwV83HsGsw3_region_segmentations_region0.ply,train/obs_120171,train/obs_120171/metadata.json,obs_015,LEARNABLE,0.01,"[128,192]",Matterport3D:UwV83HsGsw3,calibration,True,0,Matterport3D,old_train_or_checkpoint_validation|parent_pilot_development
